Date,Open,High,Low,Close,Volume
2021-12-20,164.668,166.916,163.864,166.102,109856879
2021-12-21,167.879,169.485,165.483,169.284,93185875
2021-12-22,169.333,172.088,168.457,171.871,94156094
2021-12-23,172.078,173.048,171.51,172.499,69855823
2021-12-27,173.284,176.553,173.264,176.465,76562784
2021-12-28,176.297,177.435,174.695,175.442,80880202
2021-12-29,175.481,176.757,174.317,175.53,63716423
2021-12-30,175.62,176.699,174.267,174.374,61084008
2021-12-31,174.267,175.383,173.452,173.755,65467331
2022-01-03,174.009,178.957,173.891,178.101,106997620
2022-01-04,178.712,179.012,175.276,175.846,101488602
2022-01-05,175.759,176.307,170.89,171.166,96611084
2022-01-06,168.925,171.539,167.957,168.31,99029338
2022-01-07,169.184,170.4,167.357,168.477,88610927
2022-01-10,165.443,168.798,164.56,168.497,109107229
2022-01-11,168.625,171.421,167.152,171.322,77808244
2022-01-12,172.342,173.373,171.066,171.762,76445865
2022-01-13,172.01,172.833,168.103,168.497,86359214
2022-01-14,167.661,170.058,167.416,169.363,82205077
2022-01-18,167.829,168.837,165.77,166.151,93168322
2022-01-19,166.348,167.406,162.38,162.667,96894555
2022-01-20,163.404,166.033,160.656,160.979,93425630
2022-01-21,160.892,162.766,158.81,158.918,125543286
2022-01-24,156.594,158.81,151.375,158.142,166275314
2022-01-25,155.572,159.262,153.649,156.357,118338159
2022-01-26,159.988,160.862,154.434,156.269,110650098
2022-01-27,158.957,160.323,154.887,155.809,124629454
2022-01-28,162.158,166.689,159.301,166.669,183882167
2022-01-31,166.504,171.243,165.866,171.027,118075750
2022-02-01,170.281,171.086,168.615,170.86,88104829
2022-02-02,170.987,172.107,169.612,172.068,86776670
2022-02-03,170.733,172.459,168.427,169.194,91379270
2022-02-04,168.21,170.576,167.231,168.906,84166872
2022-02-07,169.372,170.429,167.495,168.191,78845094
2022-02-08,168.26,171.801,167.967,171.293,76373136
2022-02-09,172.489,173.077,171.362,172.715,72755830
2022-02-10,170.615,171.93,168.083,168.644,92740695
2022-02-11,168.847,169.582,164.639,165.227,100706516
2022-02-14,163.984,166.151,163.196,165.463,87963757
2022-02-15,167.515,169.457,166.808,169.303,65612710
2022-02-16,168.379,169.84,166.611,169.065,62439644
2022-02-17,167.573,168.437,165.061,165.463,71025149
2022-02-18,166.388,167.093,162.835,163.914,84480487
2022-02-22,161.646,163.326,158.869,160.999,93043678
2022-02-23,162.198,162.795,156.526,156.84,91866368
2022-02-24,149.5,159.557,148.929,159.45,144059776
2022-02-25,160.527,161.784,157.625,161.52,93871884
2022-02-28,159.764,162.079,159.145,161.784,97017890
2022-03-01,161.362,163.236,158.695,159.899,85196716
2022-03-02,161.069,163.974,159.654,163.196,81369675
2022-03-03,165.061,165.493,162.208,162.873,78260514
2022-03-04,161.165,162.208,158.819,159.87,85549004
2022-03-07,160.057,161.685,155.829,156.084,98408213
2022-03-08,155.612,159.587,152.647,154.258,133854205
2022-03-09,158.211,160.106,156.192,159.654,93341854
2022-03-10,156.957,157.143,152.825,155.316,107515508
2022-03-11,155.721,156.064,151.375,151.6,98970844
2022-03-14,148.389,151,147.066,147.575,110975533
2022-03-15,147.853,152.424,147.341,151.952,94882394
2022-03-16,153.877,156.77,151.335,156.367,104410871
2022-03-17,155.406,157.742,154.444,157.369,77175514
2022-03-18,157.261,161.155,156.536,160.666,126060055
2022-03-21,160.206,162.992,159.724,162.04,97788186
2022-03-22,162.168,165.993,161.579,165.404,83214220
2022-03-23,164.59,169.155,164.257,166.769,100085958
2022-03-24,167.603,170.615,166.769,170.547,91991060
2022-03-25,170.361,171.732,169.264,171.185,82208030
2022-03-28,168.692,172.177,168.526,172.049,92236520
2022-03-29,173.115,175.393,172.775,175.343,102664857
2022-03-30,174.942,175.981,173.125,174.177,94544412
2022-03-31,174.247,174.434,170.87,171.076,105175456
2022-04-01,170.507,171.342,168.467,170.782,80376169
2022-04-04,171.037,174.883,170.909,174.833,78125322
2022-04-05,173.91,174.695,170.89,171.52,74916252
2022-04-06,168.877,170.125,166.689,168.359,90896293
2022-04-07,167.7,169.86,166.417,168.662,79195625
2022-04-08,168.31,168.31,165.779,166.65,78155456
2022-04-11,165.295,165.612,162.158,162.4,73737341
2022-04-12,164.619,166.436,163.276,164.267,80900623
2022-04-13,164.004,167.583,163.404,166.955,72075973
2022-04-14,167.172,167.809,161.705,161.95,76883613
2022-04-18,160.606,163.226,160.263,161.734,70448082
2022-04-19,161.685,164.422,160.596,164.014,69121148
2022-04-20,165.345,165.463,162.746,163.844,69331379
2022-04-21,165.493,168.063,162.559,163.06,89027500
2022-04-22,163.098,164.471,158.231,158.516,86633765
2022-04-25,157.859,159.87,155.259,159.587,98028059
2022-04-26,158.967,159.057,153.55,153.629,97596192
2022-04-27,152.756,156.564,152.238,153.402,89880160
2022-04-28,156.034,161.185,155.721,160.333,132903498
2022-04-29,158.566,162.845,154.072,154.464,134465861
2022-05-02,153.54,155.034,150.176,154.768,125594211
2022-05-03,154.955,157.457,153.161,156.259,90802133
2022-05-04,156.447,163.118,156.044,162.667,110490111
2022-05-05,160.537,160.764,151.814,153.6,133218345
2022-05-06,153.082,156.447,151.285,154.328,118346712
2022-05-09,152.016,152.904,148.647,149.204,134095687
2022-05-10,152.599,153.798,150.059,151.61,117574298
2022-05-11,150.619,152.532,143.073,143.752,145420220
2022-05-12,140.092,143.455,136.194,139.883,186096163
2022-05-13,141.873,145.325,140.421,144.349,116172087
2022-05-16,142.817,144.75,141.475,142.807,88301725
2022-05-17,146.065,146.956,143.924,146.436,79835231
2022-05-18,144.091,144.594,137.272,138.175,111842840
2022-05-19,137.252,139,134.037,134.771,138699854
2022-05-20,136.478,138.057,130.119,135.006,140055798
2022-05-23,135.202,140.569,135.065,140.421,119978978
2022-05-24,138.16,139.307,134.752,137.726,106125344
2022-05-25,135.831,139.124,135.742,137.881,94252368
2022-05-26,134.811,141.631,134.564,141.079,92335224
2022-05-27,142.66,146.869,142.533,146.832,92719392
2022-05-31,146.27,147.833,144.081,146.045,105703086
2022-06-01,147.086,148.892,144.906,145.919,75708122
2022-06-02,145.055,148.429,144.101,148.369,73732447
2022-06-03,144.141,145.193,141.745,142.65,90265096
2022-06-06,144.27,145.78,142.18,143.395,72968427
2022-06-07,141.635,146.203,141.396,145.919,69105670
2022-06-08,145.791,147.056,144.69,145.183,54982546
2022-06-09,144.319,145.173,139.853,139.962,70802353
2022-06-10,137.646,138.115,134.486,134.554,93318780
2022-06-13,130.375,132.661,128.972,129.404,124545553
2022-06-14,130.63,131.378,129.012,130.267,86406689
2022-06-15,131.768,134.761,129.679,132.886,93284470
2022-06-16,129.601,129.904,126.617,127.619,110027369
2022-06-17,127.624,130.582,127.372,129.09,137094359
2022-06-21,130.914,134.486,130.818,133.32,82550446
2022-06-22,132.26,135.174,131.396,132.807,74813932
2022-06-23,134.251,135.988,133.085,135.674,73819800
2022-06-24,137.272,139.247,137.147,139,90822103
2022-06-27,140.017,140.798,138.319,139,71551348
2022-06-28,139.462,140.73,134.747,134.86,68603417
2022-06-29,134.88,138.027,134.105,136.615,67509970
2022-06-30,134.673,135.772,131.263,134.153,100858169
2022-07-01,133.484,136.43,133.114,136.321,72411135
2022-07-05,135.184,138.951,134.358,138.901,74834730
2022-07-06,138.7,141.416,138.433,140.237,75481486
2022-07-07,140.599,143.797,140.589,143.604,67521485
2022-07-08,142.537,144.78,142.28,144.28,65782931
2022-07-11,142.935,143.884,141.079,142.15,64516467
2022-07-12,143.024,145.661,142.329,143.12,79073432
2022-07-13,140.305,143.703,139.452,142.757,72547708
2022-07-14,141.376,146.153,140.56,145.681,79635981
2022-07-15,146.966,148.029,145.417,147.351,77719177
2022-07-18,147.911,148.725,143.944,144.309,82978870
2022-07-19,145.143,148.389,144.151,148.164,84570249
2022-07-20,148.26,150.834,147.545,150.166,66063820
2022-07-21,151.6,152.647,149.085,152.433,66332079
2022-07-22,152.472,153.346,150.529,151.196,67951253
2022-07-25,151.117,152.129,149.422,150.079,54650047
2022-07-26,149.407,150.211,147.97,148.755,56193778
2022-07-27,149.715,154.377,149.303,153.848,80125108
2022-07-28,154.033,154.68,151.511,154.396,82935927
2022-07-29,158.211,160.557,156.506,159.46,103734570
2022-08-01,157.988,160.517,157.868,158.478,69127305
2022-08-02,157.094,159.36,156.633,157.005,61053356
2022-08-03,157.82,163.462,157.733,163.012,84086282
2022-08-04,162.888,164.051,161.343,162.697,56535650
2022-08-05,160.369,162.963,160.162,162.47,57701740
2022-08-08,163.473,164.891,161.341,161.999,61432048
2022-08-09,161.163,162.933,160.408,162.049,64254359
2022-08-10,164.761,166.393,163.996,166.293,71414067
2022-08-11,167.099,168.012,165.26,165.557,58161927
2022-08-12,166.864,169.173,166.449,169.104,69245141
2022-08-15,168.534,170.372,168.362,170.174,55050279
2022-08-16,169.771,170.685,168.672,170.018,57376135
2022-08-17,169.761,173.082,169.562,171.512,80951641
2022-08-18,170.724,171.854,170.107,171.118,63393948
2022-08-19,170.018,170.714,168.327,168.534,71592937
2022-08-22,166.735,166.902,164.226,164.651,70250067
2022-08-23,164.171,165.774,163.748,164.318,55106646
2022-08-24,164.318,165.183,163.352,164.612,54795675
2022-08-25,165.84,167.177,165.417,167.07,52125871
2022-08-26,167.6,168.071,160.712,160.771,80360287
2022-08-29,158.34,160.063,157.036,158.57,74613187
2022-08-30,159.305,159.73,154.974,156.143,79286812
2022-08-31,157.514,157.783,154.403,154.482,89550425
2022-09-01,153.915,155.662,151.977,155.21,75545360
2022-09-02,156.969,157.57,152.268,153.098,78321574
2022-09-06,153.746,154.355,151.013,151.838,75021181
2022-09-07,152.129,153.945,150.935,153.245,88999311
2022-09-08,151.947,153.636,150.021,151.77,86428824
2022-09-09,152.762,155.073,152.055,154.629,69287503
2022-09-12,156.812,161.398,156.527,160.584,106815939
2022-09-13,157.116,157.745,150.7,151.16,124830274
2022-09-14,152.09,154.365,150.935,152.604,89524287
2022-09-15,151.957,152.538,148.745,149.717,92084571
2022-09-16,148.579,148.716,145.787,148.075,165154666
2022-09-19,146.711,151.868,146.503,151.79,82918091
2022-09-20,150.73,155.326,150.414,154.166,109598220
2022-09-21,154.6,155.975,150.926,151.043,103499010
2022-09-22,149.727,151.78,148.28,150.081,88188155
2022-09-23,148.559,148.833,145.973,147.812,97731703
2022-09-26,147.054,151.091,147.034,148.144,94993523
2022-09-27,150.081,152.026,147.334,149.116,85939193
2022-09-28,145.069,148.019,142.32,147.23,149290978
2022-09-29,143.557,144.165,138.23,140,130409039
2022-09-30,138.817,140.608,135.597,135.793,127139137
2022-10-03,135.803,140.578,135.286,139.97,116337437
2022-10-04,142.505,143.676,141.745,143.557,89386544
2022-10-05,141.569,144.813,140.52,143.849,80879312
2022-10-06,143.272,144.97,142.691,142.899,69614357
2022-10-07,140.06,140.608,137.018,137.651,87448288
2022-10-10,137.974,139.42,136.16,137.974,76226325
2022-10-11,137.463,138.887,135.813,136.558,78398824
2022-10-12,136.707,137.915,135.754,135.931,71681935
2022-10-13,132.639,141.088,132.029,140.5,115230474
2022-10-14,141.794,142.004,135.783,135.97,90168058
2022-10-17,138.61,140.411,137.83,139.93,86761713
2022-10-18,142.957,144.145,138.16,141.246,100893459
2022-10-19,139.224,142.424,139.036,141.356,62852789
2022-10-20,140.53,143.348,140.168,140.894,65665415
2022-10-21,140.381,145.274,140.167,144.705,88082380
2022-10-24,144.622,147.614,143.458,146.849,77328431
2022-10-25,147.476,149.835,146.76,149.687,76056658
2022-10-26,148.33,149.344,145.463,146.751,90003393
2022-10-27,145.492,146.449,141.621,142.281,111114985
2022-10-28,145.618,154.757,145.246,153.03,167682208
2022-10-31,150.488,151.555,149.274,150.67,99678870
2022-11-01,152.379,152.742,146.533,148.028,81803787
2022-11-02,146.351,149.52,142.475,142.505,95263437
2022-11-03,139.585,140.313,136.334,136.462,99653779
2022-11-04,139.847,140.418,132.26,136.197,143072909
2022-11-07,134.947,136.95,133.528,136.727,84711626
2022-11-08,138.193,139.199,135.319,137.297,91350253
2022-11-09,136.314,136.363,132.468,132.74,76119178
2022-11-10,139.01,144.553,137.297,144.553,120759977
2022-11-11,143.52,147.642,142.091,147.337,95486727
2022-11-14,146.62,147.909,145.103,145.94,74550744
2022-11-15,149.813,151.165,146.217,147.672,91309464
2022-11-16,146.777,147.504,144.964,146.44,65248073
2022-11-17,144.118,149.087,143.841,148.34,81678528
2022-11-18,149.901,150.289,147.603,148.903,76029544
2022-11-21,147.792,147.998,145.383,145.673,59665771
2022-11-22,145.793,148.047,144.607,147.811,52634864
2022-11-23,147.092,149.435,146.982,148.688,59236317
2022-11-25,145.964,146.53,144.799,145.773,35760262
2022-11-28,142.85,144.326,141.116,141.943,70458565
2022-11-29,142.013,142.524,138.138,138.941,85107043
2022-11-30,139.164,146.372,138.333,145.693,113166988
2022-12-01,145.872,146.777,144.296,145.969,72392990
2022-12-02,143.658,145.663,143.35,145.478,66496963
2022-12-05,145.438,148.539,143.47,144.316,69930145
2022-12-06,144.754,144.974,139.678,140.655,65765154
2022-12-07,139.946,141.106,137.792,138.714,70839144
2022-12-08,140.114,141.254,138.871,140.398,63124630
2022-12-09,140.096,143.273,138.675,139.916,77317305
2022-12-12,140.447,142.221,138.831,142.211,71592596
2022-12-13,147.141,147.603,141.963,143.173,95391723
2022-12-14,143.056,144.341,138.931,140.949,83610807
2022-12-15,138.881,139.56,133.879,134.344,100518383
2022-12-16,134.526,135.478,131.62,132.388,162725184
2022-12-19,132.978,133.067,129.247,130.281,80868964
2022-12-20,129.316,131.146,127.84,130.212,78674534
2022-12-21,130.881,134.65,130.655,133.314,87305937
2022-12-22,132.232,132.435,128.243,130.142,79100548
2022-12-23,128.852,130.326,127.594,129.779,64838231
2022-12-27,129.306,129.336,126.687,127.978,70114442
2022-12-28,127.624,128.959,123.883,124.051,86808485
2022-12-29,125.97,128.421,125.714,127.564,76917698
2022-12-30,126.382,127.9,125.42,127.88,78269533
2023-01-03,128.223,128.834,122.211,123.097,113915392
2023-01-04,124.887,126.625,123.106,124.365,90542662
2023-01-05,125.124,125.753,122.79,123.048,82261029
2023-01-06,124.022,128.233,122.919,127.574,89161952
2023-01-09,128.405,131.306,127.84,128.096,71926017
2023-01-10,128.203,129.191,126.1,128.668,64920796
2023-01-11,129.178,131.403,128.4,131.384,70572795
2023-01-12,131.766,132.14,129.365,131.306,72524295
2023-01-13,129.946,132.789,129.583,132.633,58736757
2023-01-17,132.7,135.124,132.013,133.795,64667267
2023-01-18,134.655,136.423,132.898,133.077,70790075
2023-01-19,131.964,134.101,131.659,133.136,59215000
2023-01-20,133.146,135.842,132.101,135.695,81510095
2023-01-23,135.94,141.052,135.723,138.881,83071425
2023-01-24,138.089,140.901,138.084,140.279,67500498
2023-01-25,138.665,140.182,136.618,139.62,66854510
2023-01-26,140.91,141.973,139.659,141.688,54972699
2023-01-27,140.896,144.905,140.823,143.629,71687279
2023-01-30,142.667,143.253,140.595,140.744,65041825
2023-01-31,140.447,142.061,140.036,142.013,66930825
2023-02-01,141.698,144.296,139.09,143.133,78909050
2023-02-02,146.55,148.795,145.832,148.439,120236670
2023-02-03,145.693,154.897,145.497,152.061,156832618
2023-02-06,150.166,150.684,148.399,149.336,70978557
2023-02-07,148.26,152.779,148.26,152.21,84658715
2023-02-08,151.451,152.14,148.784,149.522,65148311
2023-02-09,151.349,151.893,148.047,148.489,56905275
2023-02-10,147.325,149.177,147.09,148.855,58283001
2023-02-13,148.797,152.057,148.766,151.654,63100096
2023-02-14,149.947,151.575,148.707,151.012,62601536
2023-02-15,150.924,153.279,150.697,153.113,66620609
2023-02-16,151.318,154.097,151.157,151.515,69155497
2023-02-17,150.174,150.816,148.698,150.371,60000945
2023-02-21,148.056,149.137,146.286,146.359,59720045
2023-02-22,146.745,147.81,145.059,146.784,51750310
2023-02-23,147.947,148.191,145.138,147.266,49095340
2023-02-24,145.009,145.089,143.641,144.615,56273199
2023-02-27,145.6,147.04,145.345,145.809,45650367
2023-02-28,144.949,146.95,144.733,145.305,51279277
2023-03-01,144.733,145.126,142.939,143.235,56282720
2023-03-02,142.32,144.615,141.843,143.825,53037142
2023-03-03,145.932,148.952,145.227,148.875,71757002
2023-03-06,151.59,154.07,151.268,151.635,88826490
2023-03-07,151.505,151.829,148.97,149.436,56995942
2023-03-08,150.628,151.278,149.662,150.687,47888651
2023-03-09,151.367,152.329,148.078,148.439,54613474
2023-03-10,148.064,148.786,145.502,146.379,69565815
2023-03-13,145.694,150.953,145.59,148.32,85680661
2023-03-14,149.118,151.209,147.957,150.411,74763532
2023-03-15,149.03,151.056,147.781,150.806,78285805
2023-03-16,149.986,154.225,149.476,153.624,77359125
2023-03-17,153.852,154.5,152.077,152.786,100378055
2023-03-20,152.856,155.565,151.948,155.152,74708265
2023-03-21,155.074,157.123,154.305,157.005,75009437
2023-03-22,157.024,159.825,155.555,155.575,76798510
2023-03-23,156.563,159.242,155.429,156.659,68601707
2023-03-24,156.592,158.05,155.595,157.962,60114795
2023-03-27,157.657,158.474,155.615,156.02,53149249
2023-03-28,155.714,156.226,153.753,155.399,46658445
2023-03-29,157.094,158.75,157.074,158.474,52048961
2023-03-30,159.223,160.15,158.967,160.041,50218824
2023-03-31,160.12,162.644,159.598,162.546,69745777
2023-04-03,161.923,163.916,161.876,163.797,57801606
2023-04-04,164.217,164.456,162.752,163.265,46948732
2023-04-05,162.386,162.693,159.491,161.42,52257999
2023-04-06,160.11,162.604,159.686,162.309,46047693
2023-04-10,159.116,159.716,157.793,159.716,48408161
2023-04-11,160.032,160.041,158.217,158.504,48334443
2023-04-12,158.917,159.746,157.499,157.813,50859344
2023-04-13,159.321,163.433,159.116,163.195,69437228
2023-04-14,162.241,163.946,161.48,162.851,50101947
2023-04-17,162.732,163.029,161.687,162.87,42117666
2023-04-18,163.728,165.02,163.285,164.093,50646247
2023-04-19,163.433,165.76,163.175,165.235,48411492
2023-04-20,163.718,165.472,163.195,164.27,53216318
2023-04-21,162.693,164.075,162.141,162.663,59182480
2023-04-24,162.644,163.235,161.55,162.97,42557308
2023-04-25,162.831,163.931,161.391,161.43,49419788
2023-04-26,160.727,162.92,160.475,161.42,46157941
2023-04-27,162.831,166.153,162.831,166.005,65842575
2023-04-28,166.085,167.424,165.482,167.256,56076638
2023-05-01,166.863,168.015,166.231,167.169,53233116
2023-05-02,167.661,167.917,165.147,166.133,49127243
2023-05-03,167.08,168.48,164.774,165.058,66079650
2023-05-04,162.536,164.654,161.963,163.423,82412292
2023-05-05,168.534,171.81,168.322,171.091,115096779
2023-05-08,170.018,171.368,169.651,171.022,56773531
2023-05-09,170.578,171.061,169.151,169.319,45983529
2023-05-10,170.549,171.546,169.446,171.076,54502812
2023-05-11,171.368,172.097,169.71,171.269,50231999
2023-05-12,171.378,171.811,168.79,170.342,46128975
2023-05-15,170.922,170.972,169.257,169.847,37754322
2023-05-16,169.768,170.902,169.578,169.847,42661339
2023-05-17,169.492,170.691,168.219,170.459,58709946
2023-05-18,170.765,172.976,170.352,172.79,66353733
2023-05-19,174.111,174.111,172.68,172.898,56539786
2023-05-22,171.731,172.453,171.211,171.95,44141092
2023-05-23,170.894,171.141,169.063,169.346,51411331
2023-05-24,168.88,170.191,168.319,169.619,45734226
2023-05-25,170.182,171.647,169.472,170.755,56791824
2023-05-26,171.081,173.501,170.874,173.162,55552534
2023-05-30,174.673,176.68,174.291,175.01,56696739
2023-05-31,175.035,177.033,174.479,174.96,100928964
2023-06-01,175.405,177.793,174.646,177.764,69803444
2023-06-02,178.693,179.433,176.943,178.613,62808192
2023-06-05,180.272,182.561,175.736,177.26,123542265
2023-06-06,177.64,177.793,175.139,176.894,65696966
2023-06-07,176.134,178.871,175.03,175.523,62755209
2023-06-08,175.597,178.504,175.169,178.236,50871982
2023-06-09,179.154,179.874,178.295,178.623,49539868
2023-06-12,178.93,181.515,178.633,181.416,55471507
2023-06-13,180.439,181.772,180.082,180.942,55647920
2023-06-14,181.002,182.009,179.671,181.573,58214829
2023-06-15,181.583,184.11,181.406,183.607,66289411
2023-06-16,184.318,184.574,181.891,182.531,102581243
2023-06-20,182.029,183.695,182.029,182.62,50450752
2023-06-21,182.511,183.015,180.232,181.583,50163649
2023-06-22,181.366,184.629,181.298,184.584,51915913
2023-06-23,183.154,185.137,182.62,184.269,53812074
2023-06-26,184.903,185.621,182.839,182.878,48717938
2023-06-27,183.488,185.957,183.272,185.631,51394699
2023-06-28,185.502,187.448,185.177,186.805,51887013
2023-06-29,186.64,187.614,186.5,187.14,46953798
2023-06-30,189.154,191.968,188.79,191.463,86328299
2023-07-03,191.277,191.375,189.282,189.973,31869853
2023-07-05,189.092,190.487,188.159,188.859,47534249
2023-07-06,187.39,189.54,186.756,189.332,45746911
2023-07-07,188.937,190.181,187.781,188.217,47427608
2023-07-10,186.815,187.538,184.619,186.173,60706292
2023-07-11,186.716,186.855,184.19,185.651,47248415
2023-07-12,187.23,189.223,186.034,187.32,61545213
2023-07-13,188.04,188.72,187.33,188.08,41883335
2023-07-14,187.771,188.71,187.18,188.227,42160823
2023-07-17,189.421,191.812,189.332,191.483,51181254
2023-07-18,190.852,191.822,189.929,191.227,48986521
2023-07-19,190.606,195.672,190.161,192.581,81560825
2023-07-20,192.571,193.932,190.008,190.635,60360863
2023-07-21,191.592,192.451,188.76,189.461,72893229
2023-07-24,190.912,192.392,189.766,190.261,46100567
2023-07-25,190.832,191.93,190.424,191.121,37771081
2023-07-26,191.171,193.112,190.822,191.988,48093074
2023-07-27,193.488,194.653,190.063,190.723,48081234
2023-07-28,192.155,194.087,191.632,193.301,48923374
2023-07-31,193.527,193.952,192.738,193.913,39332157
2023-08-01,193.7,194.191,192.758,193.077,35743110
2023-08-02,192.521,192.661,189.373,190.093,51048711
2023-08-03,189.097,189.884,188.227,188.7,63057784
2023-08-04,183.124,184.961,179.572,179.641,117474229
2023-08-07,179.779,180.763,175.06,176.541,98852930
2023-08-08,177.37,177.942,175.286,177.478,68710520
2023-08-09,178.534,178.593,174.722,175.889,61168592
2023-08-10,177.162,178.415,175.305,175.672,55402471
2023-08-11,175.265,176.552,174.505,175.731,52646521
2023-08-14,175.908,177.609,175.25,177.382,44187488
2023-08-15,176.807,177.402,174.999,175.395,44133832
2023-08-16,175.079,176.472,174.457,174.525,47515266
2023-08-17,175.089,175.449,171.471,171.985,66837112
2023-08-18,170.305,173.071,169.968,172.469,61889063
2023-08-21,173.041,174.089,171.721,173.802,46854635
2023-08-22,175.009,175.622,174.209,175.178,42577455
2023-08-23,176.452,179.447,176.259,179.02,53340641
2023-08-24,178.581,179.005,173.97,174.338,55589740
2023-08-25,175.325,177.074,173.782,176.542,52052563
2023-08-28,178.004,178.498,176.477,178.102,44334257
2023-08-29,177.614,182.759,177.421,181.988,53625133
2023-08-30,182.799,185.675,182.599,185.475,61526603
2023-08-31,185.665,186.929,185.307,185.695,61506954
2023-09-01,187.291,187.719,186.097,187.266,46302868
2023-09-05,186.097,187.778,185.436,187.504,45810691
2023-09-06,186.216,186.664,179.368,180.79,82713962
2023-09-07,173.15,176.145,171.53,175.503,113807128
2023-09-08,176.284,178.15,175.731,176.116,66370896
2023-09-11,177.984,178.211,175.285,177.282,59643959
2023-09-12,177.412,178.044,172.795,174.259,91429295
2023-09-13,174.467,175.245,171.965,172.193,85255514
2023-09-14,171.985,174.059,171.569,173.704,61609431
2023-09-15,174.437,174.452,171.806,172.982,110539940
2023-09-18,174.437,177.302,174.129,175.908,68045805
2023-09-19,175.463,177.549,175.079,176.995,52434333
2023-09-20,177.184,177.614,173.369,173.458,59121030
2023-09-21,172.528,174.259,171.846,171.916,63889199
2023-09-22,172.646,175.028,172.034,172.766,57390184
2023-09-25,172.183,174.92,172.133,174.039,46713866
2023-09-26,172.795,173.169,169.671,169.968,65345901
2023-09-27,170.62,171.036,167.092,168.456,67706104
2023-09-28,167.378,170.038,165.679,168.711,56954167
2023-09-29,170.028,171.065,168.369,169.228,52468874
2023-10-02,169.238,172.281,168.949,171.736,52775882
2023-10-03,170.26,171.617,168.841,170.403,50175841
2023-10-04,169.109,172.193,168.989,171.647,53641662
2023-10-05,171.776,173.418,170.679,172.884,49096645
2023-10-06,171.786,175.928,171.175,175.434,57937818
2023-10-09,174.76,176.975,173.762,176.915,42887575
2023-10-10,176.036,177.638,175.889,176.324,44210142
2023-10-11,176.135,177.767,175.542,177.717,48108378
2023-10-12,177.984,180.228,176.965,178.617,57408125
2023-10-13,179.318,179.822,176.076,176.777,52059126
2023-10-16,174.701,177,174.467,176.652,53132462
2023-10-17,174.599,176.353,172.776,175.099,58223805
2023-10-18,173.548,175.518,173.081,173.802,55406192
2023-10-19,174,175.781,173.159,173.428,59997868
2023-10-20,173.279,173.389,170.64,170.877,64996942
2023-10-23,168.929,171.995,167.961,170.996,56636174
2023-10-24,171.046,171.656,169.464,171.432,44330156
2023-10-25,169.889,171.055,168.671,169.119,57826819
2023-10-26,168.398,169.392,163.751,164.958,71452958
2023-10-27,164.977,167.003,164.898,166.271,59184716
2023-10-30,167.063,169.188,166.914,168.319,51730189
2023-10-31,167.388,168.919,165.955,168.791,45371594
2023-11-01,169.019,172.211,168.149,171.955,57602160
2023-11-02,173.488,175.721,173.428,175.513,78241084
2023-11-03,172.221,174.77,171.342,174.604,80764813
2023-11-06,174.338,177.352,174.169,177.154,64589505
2023-11-07,177.104,180.328,176.896,179.716,71356550
2023-11-08,180.238,181.325,179.487,180.77,49918530
2023-11-09,180.84,181.988,179.706,180.298,54393626
2023-11-10,182.08,184.647,181.642,184.482,66865410
2023-11-13,183.911,184.117,182.316,182.9,44080741
2023-11-14,185.771,186.175,184.383,185.512,60732811
2023-11-15,185.914,187.552,185.85,186.076,54349299
2023-11-16,187.62,188.997,186.71,187.759,54978182
2023-11-17,188.295,188.422,186.633,187.739,51470607
2023-11-20,187.937,189.931,187.927,189.482,47022079
2023-11-21,189.442,189.551,187.788,188.679,38530643
2023-11-22,189.521,190.947,188.863,189.343,40041705
2023-11-24,188.908,188.937,187.305,188.017,24298169
2023-11-27,187.967,188.709,186.957,187.838,40973887
2023-11-28,187.828,189.116,187.454,188.442,38814495
2023-11-29,188.937,190.116,187.026,187.424,43461076
2023-11-30,187.888,188.364,186.254,187.997,49301265
2023-12-01,188.374,189.591,187.285,189.273,46179625
2023-12-04,188.027,188.096,185.523,187.484,43840269
2023-12-05,188.255,192.401,188.225,191.431,67320564
2023-12-06,192.45,192.758,190.135,190.343,41516595
2023-12-07,191.639,192.995,191.599,192.271,47970875
2023-12-08,192.203,193.974,191.679,193.698,53961168
2023-12-11,191.126,191.5,189.452,191.194,61576810
2023-12-12,191.096,192.719,189.749,192.709,53244339
2023-12-13,193.083,195.965,192.847,195.925,71135574
2023-12-14,195.985,197.567,194.144,196.074,67525849
2023-12-15,195.499,196.36,194.976,195.539,129873720
2023-12-18,194.074,194.608,192.391,193.877,56331037
2023-12-19,194.144,194.926,193.877,194.916,41137007
2023-12-20,194.876,195.649,192.827,192.827,52785537
2023-12-21,194.084,195.053,191.51,192.68,46965431
2023-12-22,193.173,193.401,190.986,191.609,37535496
2023-12-26,191.619,191.897,190.847,191.066,29219737
2023-12-27,190.511,191.51,189.124,191.166,48587237
2023-12-28,192.144,192.66,191.185,191.589,34403624
2023-12-29,191.907,192.401,189.753,190.551,43115446
2024-01-02,185.224,186.503,181.995,183.731,83345606
2024-01-03,182.326,183.969,181.544,182.356,59021296
2024-01-04,180.278,181.205,179.018,180.039,72731369
2024-01-05,180.118,180.88,178.316,179.317,63027690
2024-01-08,180.213,183.691,179.635,183.652,59758890
2024-01-09,182.03,183.248,180.851,183.238,43286869
2024-01-10,182.455,184.482,182.03,184.276,47279013
2024-01-11,184.622,185.126,181.732,183.681,49638777
